0.012398, 0.012391, 2.1212
0.0080932, 0.0080864, 2.2222
0.0051794, 0.0051735, 2.3232
0.0032496, 0.0032448, 2.4242
0.0019989, 0.0019952, 2.5253
0.0012055, 0.0012027, 2.6263
0.00071274, 0.00071072, 2.7273
0.00041316, 0.00041174, 2.8283
0.00023481, 0.00023385, 2.9293
0.00013084, 0.0001302, 3.0303
7.1476e-05, 7.1069e-05, 3.1313
3.8284e-05, 3.803e-05, 3.2323
2.0105e-05, 1.995e-05, 3.3333
1.0352e-05, 1.026e-05, 3.4343
5.2258e-06, 5.1728e-06, 3.5354
2.5866e-06, 2.5567e-06, 3.6364
1.2553e-06, 1.2389e-06, 3.7374
5.9731e-07, 5.8849e-07, 3.8384
2.7868e-07, 2.7405e-07, 3.9394
1.2749e-07, 1.2512e-07, 4.0404
5.7183e-08, 5.5997e-08, 4.1414
2.515e-08, 2.457e-08, 4.2424
1.0846e-08, 1.0569e-08, 4.3434
4.5863e-09, 4.4566e-09, 4.4444
1.9017e-09, 1.8424e-09, 4.5455
7.7317e-10, 7.4667e-10, 4.6465
3.0825e-10, 2.9666e-10, 4.7475
1.2051e-10, 1.1555e-10, 4.8485
4.6197e-11, 4.4122e-11, 4.9495
1.7367e-11, 1.6517e-11, 5.0505
6.402e-12, 6.0614e-12, 5.1515
2.3143e-12, 2.1807e-12, 5.2525
8.2043e-13, 7.6913e-13, 5.3535
2.8522e-13, 2.6594e-13, 5.4545
9.724e-14, 9.0146e-14, 5.5556
3.2512e-14, 2.9956e-14, 5.6566
1.066e-14, 9.7591e-15, 5.7576
3.428e-15, 3.1168e-15, 5.8586
1.0811e-15, 9.7586e-16, 5.9596
3.3439e-16, 2.9954e-16, 6.0606
1.0144e-16, 9.0133e-17, 6.1616
3.018e-17, 2.6589e-17, 6.2626
8.8068e-18, 7.6895e-18, 6.3636
2.5206e-18, 2.1801e-18, 6.4646
7.0759e-19, 6.0594e-19, 6.5657
